approved,loan_amount,income,debt_to_income_ratio,loan_to_value_ratio,loan_purpose,applicant_race-1,applicant_sex,applicant_age,property_value,occupancy_type
1,75000.0,298.0,20%-<30%,79.87,2,5.0,1,45-54,715000,1
1,355000.0,39.0,>60%,89.0,1,2.0,1,25-34,395000,1
0,55000.0,82.0,38,7.69,4,3.0,2,55-64,655000,1
0,135000.0,54.0,>60%,,1,6.0,1,35-44,165000,1
1,325000.0,178.0,20%-<30%,80.0,31,5.0,2,25-34,405000,1
1,125000.0,366.0,20%-<30%,80.0,2,5.0,1,35-44,1705000,1
1,355000.0,644.0,<20%,43.57,1,5.0,1,45-54,815000,1
1,125000.0,57.0,36,96.5,1,5.0,1,25-34,125000,1
1,1405000.0,815.0,44,42.424,1,5.0,2,65-74,3305000,1
1,55000.0,110.0,20%-<30%,70.06,2,6.0,3,45-54,365000,1
1,325000.0,150.0,<20%,80.0,32,2.0,1,45-54,405000,1
1,305000.0,233.0,43,75.0,1,21.0,1,35-44,405000,3
1,325000.0,95.0,48,68.106,31,5.0,2,65-74,485000,1
0,25000.0,130.0,40,97.89,2,5.0,1,35-44,405000,1
1,15000.0,109.0,36,100.0,1,5.0,1,35-44,225000,1
1,465000.0,144.0,30%-<36%,80.0,1,21.0,1,35-44,575000,1
1,85000.0,238.0,30%-<36%,79.8,4,5.0,2,45-54,415000,1
1,185000.0,111.0,20%-<30%,91.273,1,5.0,2,<25,205000,1
1,155000.0,100.0,,,31,6.0,2,65-74,405000,1
1,615000.0,181.0,30%-<36%,90.0,1,2.0,1,35-44,685000,1
1,75000.0,34.0,47,34.933,31,6.0,2,65-74,225000,1
1,435000.0,80.0,46,93.696,1,5.0,2,55-64,465000,1
1,235000.0,119.0,47,80.0,1,5.0,1,35-44,295000,2
1,675000.0,357.0,20%-<30%,80.0,1,6.0,3,35-44,845000,1
1,275000.0,67.0,43,90.0,1,5.0,1,25-34,305000,1
1,275000.0,87.0,41,97.85,1,5.0,2,35-44,295000,1
1,375000.0,180.0,30%-<36%,75.0,32,6.0,3,35-44,505000,1
1,605000.0,380.0,40,89.952,1,5.0,1,55-64,675000,2
1,435000.0,127.0,36,96.5,1,5.0,2,<25,445000,1
1,85000.0,205.0,20%-<30%,79.85,4,5.0,1,35-44,555000,1
1,85000.0,67.0,39,96.499,1,5.0,2,55-64,95000,1
1,345000.0,101.0,30%-<36%,92.838,31,5.0,1,25-34,375000,1
1,115000.0,46.0,30%-<36%,71.88,1,6.0,2,25-34,165000,1
1,125000.0,49.0,30%-<36%,44.0,1,6.0,3,35-44,275000,1
1,155000.0,81.0,20%-<30%,43.0,32,5.0,2,65-74,355000,1
0,135000.0,51.0,50%-60%,,1,5.0,2,<25,135000,1
0,125000.0,49.0,36,55.0,32,3.0,1,65-74,235000,1
1,105000.0,158.0,40,59.86,4,21.0,1,45-54,605000,1
0,285000.0,96.0,39,77.32,32,5.0,1,25-34,365000,1
1,205000.0,68.0,48,85.0,1,5.0,1,25-34,245000,3
1,225000.0,41.0,41,80.0,1,5.0,2,55-64,285000,1
1,205000.0,98.0,46,,1,6.0,2,25-34,275000,1
1,185000.0,5.0,>60%,75.0,32,5.0,1,25-34,255000,3
1,155000.0,167.0,48,71.362,32,5.0,1,45-54,215000,2
1,155000.0,219.0,30%-<36%,63.987,31,5.0,1,65-74,755000,1
1,605000.0,241.0,38,75.0,1,5.0,1,55-64,805000,1
1,225000.0,132.0,37,75.0,1,2.0,2,55-64,305000,3
1,645000.0,250.0,38,80.0,1,6.0,3,35-44,805000,1
1,405000.0,299.0,20%-<30%,79.91,4,6.0,3,25-34,915000,1
1,145000.0,244.0,20%-<30%,83.71,2,5.0,1,35-44,535000,1
0,325000.0,120.0,50%-60%,72.0,32,6.0,3,45-54,455000,1
1,185000.0,49.0,,,1,5.0,1,>74,365000,1
1,155000.0,108.0,46,,1,5.0,2,25-34,165000,1
1,145000.0,266.0,30%-<36%,79.891,32,6.0,3,45-54,805000,1
1,285000.0,84.0,37,97.0,1,5.0,1,<25,285000,1
0,315000.0,125.0,20%-<30%,96.5,1,6.0,3,55-64,315000,1
1,395000.0,106.0,45,90.0,1,5.0,1,35-44,435000,1
0,115000.0,39.0,>60%,70.0,1,5.0,1,35-44,,1
1,555000.0,131.0,36,100.0,1,5.0,1,35-44,555000,1
1,395000.0,97.0,50%-60%,77.84,1,2.0,1,25-34,505000,1
1,495000.0,119.0,44,79.97,32,5.0,1,25-34,615000,1
0,135000.0,152.0,30%-<36%,62.0,32,5.0,2,35-44,215000,1
1,345000.0,144.0,49,95.0,1,5.0,1,45-54,365000,1
1,275000.0,118.0,44,77.0,31,5.0,1,35-44,355000,1
1,725000.0,323.0,20%-<30%,80.0,1,5.0,1,35-44,905000,1
1,305000.0,0.0,,70.0,1,5.0,1,35-44,435000,3
1,225000.0,72.0,45,75.0,32,5.0,2,35-44,305000,1
1,205000.0,115.0,44,70.0,32,3.0,1,55-64,295000,1
0,185000.0,113.0,42,85.72,32,3.0,2,35-44,215000,1
0,235000.0,144.0,50%-60%,77.138,31,5.0,1,45-54,305000,1
1,245000.0,81.0,42,44.509,31,1.0,1,45-54,565000,1
1,365000.0,118.0,42,95.0,1,3.0,1,45-54,385000,1
0,405000.0,158.0,49,67.797,32,6.0,3,45-54,595000,3
0,215000.0,73.0,44,55.128,32,6.0,1,55-64,395000,1
1,375000.0,175.0,30%-<36%,64.45,32,5.0,1,45-54,575000,1
1,315000.0,89.0,30%-<36%,90.0,1,5.0,1,25-34,355000,1
0,25000.0,41.0,50%-60%,49.751,4,3.0,2,45-54,145000,1
0,55000.0,34.0,>60%,23.6,31,5.0,1,45-54,255000,1
1,355000.0,201.0,20%-<30%,80.0,32,5.0,1,35-44,445000,1
0,1365000.0,117.0,>60%,87.74,1,5.0,1,55-64,1555000,1
1,155000.0,207.0,40,75.015,31,5.0,1,45-54,335000,1
1,425000.0,125.0,30%-<36%,95.0,1,5.0,2,35-44,455000,1
0,155000.0,25.0,>60%,38.366,31,6.0,2,65-74,405000,1
0,215000.0,0.0,,,31,5.0,1,35-44,,1
1,115000.0,64.0,38,46.0,31,6.0,3,65-74,255000,1
1,185000.0,87.0,20%-<30%,60.201,32,5.0,2,55-64,295000,1
0,345000.0,101.0,38,93.151,32,5.0,1,25-34,365000,1
1,265000.0,155.0,20%-<30%,52.6,32,6.0,3,55-64,505000,1
1,525000.0,253.0,40,97.0,1,3.0,2,35-44,535000,1
0,205000.0,-21.0,<20%,79.63,2,5.0,2,35-44,355000,1
1,195000.0,56.0,Exempt,Exempt,1,5.0,2,35-44,Exempt,1
1,385000.0,155.0,30%-<36%,80.0,1,6.0,1,25-34,485000,1
1,625000.0,117.0,47,75.0,1,2.0,2,35-44,825000,1
1,105000.0,30.0,50%-60%,37.614,2,5.0,2,65-74,265000,1
0,105000.0,63.0,41,55.556,32,6.0,1,65-74,185000,1
1,265000.0,330.0,20%-<30%,80.0,1,2.0,1,35-44,325000,3
1,235000.0,73.0,49,96.5,1,5.0,1,25-34,245000,1
1,625000.0,187.0,39,80.0,1,2.0,1,25-34,785000,1
1,765000.0,150.0,42,80.0,31,5.0,1,35-44,955000,1
1,205000.0,121.0,20%-<30%,47.733,1,5.0,2,55-64,415000,1
1,295000.0,71.0,45,96.5,1,5.0,2,25-34,305000,1
0,425000.0,83.0,>60%,72.807,31,5.0,2,45-54,575000,1
0,295000.0,197.0,37,70.51,32,5.0,2,45-54,415000,1
1,125000.0,36.0,49,60.0,1,5.0,2,25-34,205000,1
1,235000.0,48.0,50%-60%,98.188,1,5.0,2,35-44,235000,1
1,65000.0,79.0,39,79.191,1,5.0,2,25-34,455000,1
0,255000.0,116.0,>60%,119.206,31,5.0,1,55-64,425000,1
0,175000.0,435.0,,,4,5.0,1,35-44,,1
1,245000.0,141.0,20%-<30%,74.843,1,2.0,2,25-34,335000,3
0,55000.0,127.0,30%-<36%,66.15,4,5.0,1,45-54,325000,1
0,65000.0,34.0,30%-<36%,90.0,1,3.0,2,45-54,75000,1
1,355000.0,146.0,45,96.5,1,5.0,1,25-34,365000,1
1,225000.0,84.0,50%-60%,79.29,1,5.0,1,35-44,285000,1
1,235000.0,100.0,30%-<36%,93.976,1,5.0,2,45-54,245000,1
1,365000.0,119.0,38,80.0,32,5.0,1,35-44,455000,1
1,105000.0,105.0,30%-<36%,22.701,2,5.0,2,45-54,445000,1
1,415000.0,198.0,49,75.0,1,5.0,1,45-54,555000,3
0,105000.0,70.0,>60%,75.66,2,5.0,1,35-44,405000,1
1,265000.0,141.0,36,80.0,1,5.0,2,45-54,335000,1
1,1945000.0,353.0,38,80.0,1,6.0,3,45-54,2435000,1
1,385000.0,138.0,41,97.0,1,6.0,1,35-44,395000,1
1,415000.0,74.0,46,80.0,1,5.0,1,55-64,525000,3
1,275000.0,171.0,40,80.0,1,1.0,1,35-44,345000,1
1,235000.0,85.0,39,80.0,1,5.0,1,55-64,295000,1
1,145000.0,42.0,38,36.0,32,5.0,2,65-74,405000,1
1,305000.0,202.0,20%-<30%,95.0,1,6.0,1,45-54,325000,1
1,55000.0,53.0,20%-<30%,23.14,32,5.0,1,65-74,215000,1
0,145000.0,68.0,30%-<36%,43.272,32,3.0,2,55-64,345000,1
1,255000.0,68.0,30%-<36%,,1,5.0,2,<25,255000,1
0,105000.0,135.0,>60%,59.688,4,5.0,1,25-34,905000,1
1,365000.0,90.0,48,79.521,31,2.0,1,35-44,455000,1
1,275000.0,75.0,41,96.5,1,5.0,1,<25,285000,1
1,285000.0,113.0,50%-60%,,1,5.0,1,35-44,405000,1
1,1265000.0,310.0,30%-<36%,70.0,1,21.0,1,35-44,1805000,1
0,135000.0,108.0,>60%,115.01,2,5.0,1,35-44,415000,1
0,85000.0,104.0,>60%,94.787,1,3.0,2,35-44,555000,1
1,225000.0,76.0,44,,1,5.0,1,35-44,235000,1
1,395000.0,164.0,42,97.0,1,3.0,2,25-34,405000,1
1,45000.0,131.0,42,76.071,2,5.0,1,35-44,435000,1
1,275000.0,70.0,42,58.298,31,5.0,1,35-44,475000,1
1,155000.0,235.0,20%-<30%,69.26,2,5.0,1,45-54,565000,1
0,285000.0,95.0,20%-<30%,74.701,32,6.0,3,55-64,375000,1
0,175000.0,60.0,50%-60%,47.945,32,6.0,2,35-44,365000,1
1,225000.0,299.0,20%-<30%,80.0,32,5.0,1,25-34,955000,1
0,105000.0,60.0,>60%,41.52,2,6.0,3,55-64,245000,1
1,165000.0,89.0,Exempt,Exempt,32,5.0,1,45-54,Exempt,1
0,75000.0,112.0,>60%,50.0,4,5.0,1,65-74,155000,1
0,245000.0,73.0,30%-<36%,95.0,1,5.0,1,25-34,255000,1
1,335000.0,165.0,47,76.0,31,5.0,1,35-44,455000,1
1,275000.0,101.0,50%-60%,96.5,1,3.0,1,35-44,275000,1
1,505000.0,236.0,20%-<30%,95.0,1,5.0,1,25-34,525000,1
1,395000.0,103.0,Exempt,Exempt,1,5.0,1,55-64,Exempt,1
1,385000.0,111.0,30%-<36%,94.29,1,5.0,2,35-44,405000,1
1,385000.0,103.0,42,100.0,1,3.0,1,35-44,385000,1
0,205000.0,0.0,,,32,5.0,1,35-44,,1
1,525000.0,217.0,20%-<30%,68.211,1,2.0,1,35-44,765000,1
1,355000.0,144.0,20%-<30%,67.0,32,5.0,1,35-44,535000,1
1,435000.0,125.0,37,80.0,1,5.0,1,25-34,545000,1
0,185000.0,83.0,45,95.0,1,5.0,1,25-34,205000,1
1,235000.0,94.0,48,96.5,1,5.0,1,<25,235000,1
1,345000.0,54.0,,,31,5.0,1,>74,715000,1
1,265000.0,75.0,43,75.0,1,6.0,3,<25,355000,3
1,235000.0,598.0,20%-<30%,75.0,1,6.0,3,35-44,315000,3
0,205000.0,71.0,,,4,5.0,1,25-34,,1
1,125000.0,55.0,43,41.904,31,5.0,1,55-64,305000,1
1,45000.0,152.0,43,68.205,2,5.0,1,55-64,545000,1
1,245000.0,108.0,49,83.0,31,3.0,1,25-34,305000,1
1,555000.0,208.0,20%-<30%,80.0,1,5.0,2,35-44,685000,1
0,75000.0,110.0,44,54.19,2,3.0,1,25-34,635000,1
1,525000.0,312.0,20%-<30%,85.0,1,5.0,1,55-64,615000,3
1,665000.0,157.0,48,100.0,1,3.0,1,25-34,645000,1
1,225000.0,49.0,50%-60%,100.0,1,5.0,1,>74,225000,1
1,225000.0,67.0,30%-<36%,50.562,32,5.0,1,25-34,445000,1
0,105000.0,14.0,>60%,10.256,32,5.0,3,55-64,975000,1
1,285000.0,108.0,37,75.95,31,2.0,2,25-34,375000,1
1,365000.0,159.0,<20%,100.0,1,3.0,2,45-54,365000,1
1,435000.0,161.0,30%-<36%,58.07,1,5.0,1,35-44,755000,1
1,45000.0,87.0,39,79.964,4,5.0,1,25-34,305000,1
1,85000.0,174.0,42,53.383,31,5.0,1,45-54,165000,3
1,145000.0,278.0,<20%,80.0,1,6.0,1,65-74,195000,1
0,205000.0,71.0,42,80.0,32,5.0,1,35-44,255000,1
1,375000.0,97.0,42,90.0,1,2.0,2,25-34,415000,1
1,15000.0,72.0,39,79.979,4,5.0,2,<25,135000,1
1,565000.0,267.0,<20%,80.0,1,5.0,2,25-34,705000,1
0,265000.0,228.0,40,64.607,4,5.0,1,35-44,1405000,1
1,125000.0,37.0,38,96.5,1,5.0,1,<25,125000,1
0,75000.0,50.0,20%-<30%,,1,6.0,3,35-44,75000,1
1,765000.0,446.0,20%-<30%,70.05,1,6.0,1,45-54,1095000,1
1,225000.0,113.0,45,80.0,32,5.0,2,35-44,285000,1
0,145000.0,40.0,>60%,,1,5.0,2,25-34,,1
1,335000.0,187.0,20%-<30%,37.583,31,5.0,2,45-54,905000,1
1,195000.0,55.0,43,47.433,32,5.0,1,55-64,405000,1
1,95000.0,41.0,20%-<30%,38.55,32,5.0,2,55-64,235000,1
1,715000.0,197.0,44,90.0,1,3.0,1,35-44,795000,1
1,195000.0,63.0,,,31,5.0,2,>74,335000,1
1,285000.0,96.0,30%-<36%,68.052,1,6.0,1,25-34,425000,2
1,255000.0,98.0,49,75.0,1,6.0,1,45-54,345000,2
1,365000.0,130.0,49,94.802,1,3.0,2,25-34,385000,1
1,405000.0,121.0,38,66.94,1,5.0,1,25-34,605000,1
1,185000.0,79.0,50%-60%,77.81,4,5.0,2,55-64,235000,1
1,265000.0,247.0,20%-<30%,75.0,32,5.0,2,45-54,345000,3
1,145000.0,36.0,44,42.388,32,5.0,1,65-74,335000,1
1,265000.0,215.0,<20%,80.0,1,2.0,2,25-34,335000,1
1,145000.0,46.0,30%-<36%,30.0,32,3.0,2,65-74,485000,1
1,85000.0,140.0,<20%,80.0,4,5.0,1,25-34,395000,1
1,265000.0,180.0,43,95.0,1,3.0,2,45-54,275000,1
0,165000.0,294.0,<20%,67.526,2,5.0,2,25-34,1005000,1
1,55000.0,45.0,20%-<30%,23.0,1,6.0,2,>74,225000,1
1,275000.0,97.0,47,96.5,1,5.0,1,35-44,285000,1
1,385000.0,98.0,30%-<36%,88.0,1,3.0,1,35-44,435000,1
1,345000.0,149.0,20%-<30%,80.0,1,3.0,2,45-54,425000,1
1,395000.0,96.0,46,80.0,1,5.0,1,25-34,495000,1
1,205000.0,185.0,Exempt,Exempt,1,5.0,1,25-34,Exempt,1
1,355000.0,179.0,30%-<36%,50.0,1,2.0,1,35-44,715000,1
1,105000.0,105.0,<20%,20.202,31,5.0,1,>74,495000,1
1,355000.0,111.0,20%-<30%,95.0,1,5.0,1,35-44,375000,1
1,945000.0,200.0,49,83.774,1,6.0,2,25-34,1125000,1
0,135000.0,37.0,30%-<36%,95.0,1,5.0,1,25-34,135000,1
1,165000.0,120.0,42,48.441,31,5.0,1,65-74,345000,1
0,55000.0,133.0,50%-60%,64.26,4,2.0,2,45-54,475000,1
1,475000.0,224.0,46,80.0,1,5.0,1,65-74,595000,2
0,155000.0,315.0,30%-<36%,69.988,2,6.0,3,35-44,795000,1
1,435000.0,140.0,30%-<36%,80.0,1,2.0,1,45-54,545000,1
1,485000.0,171.0,20%-<30%,80.0,1,5.0,1,55-64,615000,1
0,5000.0,84.0,>60%,28.519,2,1.0,1,45-54,355000,1
1,225000.0,86.0,44,80.0,32,3.0,1,45-54,275000,1
1,185000.0,58.0,47,96.5,1,5.0,1,25-34,195000,1
1,375000.0,83.0,49,75.0,1,6.0,3,35-44,495000,1
0,25000.0,80.0,39,61.81,2,2.0,2,35-44,365000,1
0,255000.0,172.0,30%-<36%,78.75,32,5.0,2,35-44,325000,1
1,1065000.0,460.0,,,1,5.0,1,35-44,,1
1,195000.0,62.0,38,96.5,1,5.0,1,<25,195000,1
1,305000.0,103.0,50%-60%,100.0,1,5.0,1,25-34,305000,1
1,305000.0,104.0,41,73.476,2,2.0,2,55-64,415000,1
1,245000.0,69.0,50%-60%,,1,5.0,1,45-54,245000,1
1,305000.0,74.0,43,90.89,1,5.0,1,65-74,355000,1
1,495000.0,132.0,43,100.0,1,3.0,1,35-44,495000,1
1,525000.0,156.0,49,94.941,1,3.0,1,35-44,695000,1
1,55000.0,29.0,,,31,3.0,2,65-74,255000,1
0,75000.0,85.0,<20%,,1,3.0,2,25-34,85000,1
1,325000.0,86.0,39,72.318,1,3.0,2,45-54,455000,1
1,465000.0,182.0,30%-<36%,59.81,31,2.0,1,45-54,785000,1
1,175000.0,61.0,42,27.419,32,5.0,2,55-64,625000,1
1,425000.0,211.0,20%-<30%,100.0,1,5.0,1,35-44,425000,1
1,85000.0,91.0,30%-<36%,80.0,1,3.0,1,35-44,105000,3
1,245000.0,64.0,49,80.0,1,2.0,1,25-34,305000,1
1,235000.0,76.0,30%-<36%,100.0,1,5.0,1,35-44,235000,1
0,245000.0,178.0,39,72.17,2,21.0,1,35-44,1155000,1
1,205000.0,3.0,,80.0,1,5.0,2,35-44,265000,3
0,365000.0,144.0,48,70.0,32,5.0,1,45-54,515000,1
0,275000.0,325.0,40,55.0,31,6.0,1,>74,505000,1
1,5000.0,93.0,44,97.85,1,5.0,3,25-34,295000,1
0,75000.0,42.0,Exempt,Exempt,2,5.0,2,55-64,Exempt,1
1,65000.0,71.0,30%-<36%,47.06,31,5.0,2,45-54,125000,1
1,125000.0,181.0,Exempt,Exempt,1,5.0,1,45-54,Exempt,1
0,265000.0,51.0,47,,1,5.0,1,45-54,275000,1
1,195000.0,144.0,20%-<30%,51.0,31,5.0,1,45-54,375000,1
1,75000.0,75.0,Exempt,Exempt,4,5.0,1,45-54,Exempt,1
0,145000.0,81.0,38,,1,5.0,2,35-44,145000,1
1,455000.0,130.0,47,94.66,1,3.0,1,35-44,475000,1
1,205000.0,57.0,45,95.0,1,5.0,1,<25,215000,1
1,355000.0,150.0,20%-<30%,80.0,1,5.0,1,45-54,435000,1
1,435000.0,217.0,<20%,100.0,1,6.0,1,45-54,425000,1
0,125000.0,0.0,>60%,47.54,2,3.0,2,55-64,255000,1
0,155000.0,146.0,36,59.865,31,5.0,1,45-54,265000,1
1,185000.0,101.0,49,80.0,1,6.0,3,45-54,225000,3
1,395000.0,140.0,43,44.403,1,5.0,1,35-44,895000,1
0,195000.0,73.0,50%-60%,,1,5.0,1,25-34,205000,1
0,95000.0,20.0,>60%,53.889,31,6.0,1,55-64,185000,1
1,205000.0,76.0,30%-<36%,46.0,1,5.0,1,55-64,435000,1
1,495000.0,1209.0,<20%,60.0,1,5.0,2,45-54,835000,1
1,115000.0,50.0,44,48.333,32,5.0,2,55-64,245000,1
1,235000.0,56.0,39,95.0,1,5.0,2,25-34,245000,1
0,245000.0,120.0,40,53.333,32,6.0,1,55-64,455000,1
1,275000.0,64.0,50%-60%,95.0,1,5.0,2,55-64,285000,1
1,355000.0,203.0,44,80.0,1,5.0,1,45-54,435000,1
0,205000.0,78.0,,,1,5.0,2,35-44,,1
1,425000.0,36.0,,,31,5.0,1,>74,675000,1
0,75000.0,39.0,<20%,98.28,1,6.0,1,25-34,75000,1
1,135000.0,96.0,30%-<36%,59.565,32,6.0,1,45-54,235000,1
1,45000.0,139.0,20%-<30%,59.86,4,6.0,2,25-34,225000,1
0,15000.0,11.0,<20%,16.667,32,5.0,3,55-64,65000,1
0,375000.0,62.0,50%-60%,77.65,31,6.0,3,45-54,475000,1
1,475000.0,161.0,44,95.0,1,3.0,2,25-34,495000,1
1,175000.0,129.0,20%-<30%,70.0,32,5.0,1,65-74,245000,1
1,155000.0,84.0,20%-<30%,95.0,1,5.0,1,25-34,165000,1
1,245000.0,52.0,46,90.0,1,3.0,2,45-54,275000,1
1,375000.0,358.0,20%-<30%,74.55,4,5.0,1,35-44,855000,1
1,155000.0,63.0,30%-<36%,80.0,32,1.0,2,35-44,195000,1
1,405000.0,104.0,50%-60%,96.5,1,6.0,1,45-54,415000,1
1,495000.0,120.0,41,59.447,31,5.0,2,45-54,845000,1
1,655000.0,190.0,46,63.415,32,5.0,1,55-64,1025000,1
1,5000.0,69.0,50%-60%,99.45,1,5.0,2,25-34,225000,1
0,245000.0,37.0,>60%,53.927,31,6.0,3,>74,455000,1
1,195000.0,90.0,45,57.282,31,5.0,1,45-54,345000,1
1,645000.0,235.0,20%-<30%,94.32,1,2.0,1,25-34,685000,1
1,295000.0,146.0,42,80.0,1,2.0,2,45-54,365000,3
1,305000.0,92.0,30%-<36%,90.0,1,2.0,1,35-44,335000,1
1,225000.0,90.0,38,80.0,1,5.0,2,65-74,285000,1
1,75000.0,24.0,49,18.0,4,5.0,2,45-54,445000,1
1,175000.0,45.0,37,44.0,32,5.0,1,>74,385000,1
1,415000.0,98.0,30%-<36%,,1,5.0,1,35-44,435000,1
0,125000.0,79.0,30%-<36%,20.09,31,5.0,1,55-64,605000,1
1,105000.0,148.0,<20%,31.81,31,2.0,1,45-54,315000,1
1,505000.0,705.0,20%-<30%,50.005,32,5.0,1,45-54,2805000,1
0,165000.0,46.0,>60%,,1,5.0,2,25-34,165000,1
1,205000.0,90.0,30%-<36%,100.0,1,5.0,2,35-44,205000,1
0,105000.0,125.0,,,31,3.0,2,55-64,,1
1,145000.0,61.0,30%-<36%,69.817,31,5.0,2,35-44,215000,1
1,385000.0,170.0,20%-<30%,73.077,1,2.0,1,25-34,525000,1
1,445000.0,121.0,30%-<36%,93.684,31,6.0,3,45-54,475000,1
1,135000.0,72.0,30%-<36%,54.077,31,5.0,1,45-54,245000,1
1,485000.0,131.0,42,96.98,1,3.0,2,35-44,505000,1
1,315000.0,96.0,41,60.0,32,6.0,1,55-64,525000,1
1,155000.0,51.0,Exempt,Exempt,1,5.0,2,<25,Exempt,1
0,225000.0,140.0,20%-<30%,70.683,32,5.0,1,45-54,325000,1
1,335000.0,113.0,49,96.5,1,5.0,2,25-34,335000,1
1,115000.0,90.0,43,97.0,1,5.0,1,45-54,125000,1
1,225000.0,83.0,46,95.0,1,6.0,3,35-44,235000,1
1,315000.0,106.0,47,80.0,1,5.0,2,35-44,395000,1
1,285000.0,60.0,,,31,5.0,1,65-74,545000,1
1,385000.0,90.0,50%-60%,100.0,1,5.0,1,45-54,385000,1
1,335000.0,133.0,45,48.56,1,6.0,3,65-74,695000,1
1,115000.0,68.0,30%-<36%,25.822,4,5.0,2,>74,425000,1
1,285000.0,10.0,41,72.658,32,2.0,2,55-64,395000,3
0,45000.0,50.0,50%-60%,14.75,4,5.0,1,25-34,305000,1
0,195000.0,71.0,40,95.0,1,6.0,2,35-44,215000,1
0,125000.0,119.0,50%-60%,97.22,1,5.0,2,45-54,125000,2
1,255000.0,1193.0,<20%,80.0,1,5.0,1,45-54,315000,2
1,555000.0,296.0,39,80.0,1,5.0,1,>74,695000,1
1,105000.0,45.0,20%-<30%,41.67,4,6.0,3,>74,245000,1
1,445000.0,250.0,<20%,80.0,1,5.0,1,35-44,555000,1
0,165000.0,60.0,41,610.909,1,5.0,1,25-34,25000,1
1,495000.0,118.0,44,81.0,1,2.0,1,35-44,615000,1
0,155000.0,101.0,,,1,5.0,1,55-64,,1
1,305000.0,123.0,>60%,80.0,32,5.0,1,45-54,385000,1
1,755000.0,129.0,>60%,100.0,1,3.0,1,45-54,755000,1
1,315000.0,265.0,<20%,47.068,32,5.0,1,45-54,665000,1
1,305000.0,92.0,48,96.5,1,5.0,2,45-54,315000,1
0,115000.0,52.0,40,50.87,31,3.0,1,55-64,235000,1
1,245000.0,62.0,39,99.83,1,5.0,2,<25,255000,1
1,285000.0,104.0,49,80.0,1,5.0,2,35-44,365000,1
1,765000.0,381.0,<20%,90.0,1,1.0,1,55-64,855000,1
1,215000.0,276.0,30%-<36%,80.0,1,6.0,3,35-44,265000,3
1,75000.0,275.0,<20%,16.667,31,5.0,1,45-54,455000,1
0,275000.0,64.0,48,95.0,1,5.0,1,55-64,295000,1
1,135000.0,33.0,48,95.51,1,5.0,1,35-44,145000,1
0,155000.0,79.0,20%-<30%,55.357,32,5.0,3,55-64,285000,1
1,235000.0,138.0,30%-<36%,94.0,1,5.0,1,35-44,255000,1
1,195000.0,51.0,40,95.0,1,5.0,1,>74,205000,1
0,65000.0,57.0,42,27.501,4,5.0,1,45-54,215000,1
0,115000.0,42.0,50%-60%,,1,5.0,2,25-34,125000,1
0,215000.0,156.0,30%-<36%,62.14,31,5.0,2,25-34,355000,1
1,445000.0,134.0,38,95.0,1,6.0,3,45-54,465000,1
0,115000.0,35.0,>60%,32.63,31,5.0,2,65-74,335000,1
1,175000.0,372.0,<20%,79.87,2,6.0,3,45-54,905000,1
1,325000.0,133.0,50%-60%,86.703,1,6.0,1,55-64,375000,1
1,285000.0,54.0,,,31,6.0,2,65-74,655000,1
1,445000.0,118.0,41,100.0,1,3.0,2,35-44,445000,1
1,165000.0,129.0,20%-<30%,53.73,31,5.0,2,65-74,305000,1
1,355000.0,96.0,>60%,100.0,1,5.0,2,35-44,355000,1
0,215000.0,182.0,30%-<36%,80.0,1,5.0,2,45-54,275000,1
0,65000.0,160.0,>60%,73.892,2,3.0,2,45-54,445000,1
1,265000.0,180.0,30%-<36%,60.0,32,5.0,1,65-74,445000,1
0,185000.0,36.0,>60%,,1,6.0,2,45-54,195000,1
1,55000.0,51.0,45,,1,6.0,2,35-44,,1
1,155000.0,80.0,38,43.478,32,6.0,1,25-34,345000,1
1,235000.0,75.0,20%-<30%,97.11,1,3.0,1,35-44,245000,1
1,165000.0,118.0,20%-<30%,61.57,31,5.0,1,25-34,265000,1
1,485000.0,106.0,>60%,82.91,1,5.0,1,25-34,585000,1
1,145000.0,62.0,30%-<36%,100.0,1,5.0,1,<25,145000,1
1,305000.0,136.0,30%-<36%,90.0,1,5.0,1,35-44,335000,1
1,125000.0,33.0,50%-60%,50.19,32,5.0,2,65-74,255000,1
1,305000.0,102.0,20%-<30%,78.846,32,6.0,3,55-64,395000,1
1,285000.0,100.0,30%-<36%,62.513,1,5.0,1,45-54,455000,1
0,85000.0,18.0,50%-60%,26.667,4,6.0,3,65-74,305000,1
1,405000.0,86.0,48,75.0,1,5.0,3,25-34,545000,1
1,285000.0,66.0,50%-60%,95.0,1,5.0,2,25-34,295000,1
1,435000.0,115.0,44,80.0,1,6.0,3,25-34,545000,1
1,295000.0,120.0,30%-<36%,58.0,32,6.0,3,45-54,505000,1
1,45000.0,105.0,38,79.98,32,5.0,1,25-34,325000,1
1,425000.0,114.0,30%-<36%,75.0,32,6.0,3,55-64,565000,1
1,325000.0,127.0,20%-<30%,97.0,1,5.0,1,25-34,335000,1
1,275000.0,88.0,42,96.5,1,3.0,2,55-64,285000,1
1,285000.0,131.0,20%-<30%,80.0,32,5.0,1,35-44,355000,1
1,605000.0,313.0,20%-<30%,80.0,1,5.0,1,45-54,755000,1
1,265000.0,150.0,44,75.0,32,5.0,1,35-44,355000,1
1,365000.0,139.0,48,90.0,1,5.0,1,55-64,415000,1
1,145000.0,106.0,47,80.0,1,5.0,1,45-54,185000,3
